Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
PTAZR0AM0006;Industrials;Specialty Industrial Machinery;https://azorean.eu/;Azorean Aquatic Technologies, S.A.;0,38;0;0;0;0;0
IT0001268561;Technology;Consumer Electronics;https://www.bcspeakers.com/;B&C Speakers S.p.A.;16,5;7,97;2,07;5,54;0,58;2,93
LU1789205884;Consumer Defensive;Food Distribution;https://www.bs-group-sa.com/;B&S Group S.A.;5,33;10,29;0,52;-66,62;0,26;0
PTBCP0AM0015;Financial Services;Banks - Regional;https://ind.millenniumbcp.pt/;Banco Comercial Português, S.A.;0,3539;6,25;0,06;-0,06;0,07;3,33
IT0005187460;Consumer Defensive;Farm Products;https://www.bfspa.it/;B.F. S.p.A.;3,81;5,86;0,65;-3,63;0,29;0
NO0010633951;Financial Services;Credit Services;https://www.b2-impact.com/;B2 Impact ASA;8,75;47,3;0,18;-0,28;0,34;0
FR0013384369;Basic Materials;Chemicals;https://www.baikowski.com/;Baikowski SA;13,9;15,94;0,87;9,03;0,72;0
MC0000031187;Consumer Cyclical;Resorts & Casinos;https://www.montecarlosbm.com/;Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco;104;87,14;1,19;-119,54;0,93;0,03
NO0010810476;Real Estate;Real Estate Services;https://www.balticsea.no/;Baltic Sea Properties AS;49,6;247,87;0,2;-0,34;0,39;0
FR0013258399;Industrials;Specialty Industrial Machinery;https://www.balyo.com/;Balyo SA;0,605;0,83;0,73;-2,02;0,17;0
NL0000337319;Industrials;Engineering & Construction;https://www.bam.com/;Koninklijke BAM Groep nv;3,698;13,4;0,28;-2,28;0,27;2,64
IT0001031084;Financial Services;Banks - Regional;https://www.bancagenerali.com/;Banca Generali S.p.A.;40,26;1515,56;0,03;-0,03;0,06;4,86
IT0003188064;Financial Services;Banks - Regional;https://www.bancaifis.it/;Banca IFIS S.p.A.;20,68;260,23;0,08;-0,09;0,13;4,58
IT0004776628;Financial Services;Banks - Regional;https://www.bancamediolanum.it/;Banca Mediolanum S.p.A.;10,84;104,33;0,1;-0,11;0,04;5,18
IT0005508921;Financial Services;Banks - Regional;https://www.gruppomps.it/;Banca Monte dei Paschi di Siena S.p.A.;5,294;100,62;0,05;-0,06;0,08;5,05
IT0003173629;Financial Services;Banks - Regional;https://www.bancasistema.it/;Banca Sistema S.p.A.;1,668;56,35;0,03;-0,03;0,06;0
IT0005218380;Financial Services;Banks - Regional;https://www.bancobpm.it/;Banco BPM S.p.A.;6,72;133,86;0,05;-0,05;0,07;0
ES0113860A34;Financial Services;Banks - Diversified;https://www.grupbancsabadell.com/;Banco de Sabadell, S.A.;1,8885;44,06;0,04;-0,05;0,06;5,54
ES0113900J37;Financial Services;Banks - Diversified;https://www.santander.com/;Banco Santander, S.A.;4,8605;115,53;0,04;-0,04;0,05;5,11
BE0003870871;Real Estate;Real Estate - Development;https://www.banimmo.be/;Banimmo SA;3,4;13,57;0,25;-1,13;0,48;4,48
IE00BD1RP616;Financial Services;Banks - Regional;https://www.bankofireland.com/;Bank of Ireland Group plc;10,375;151,17;0,07;-0,07;0,08;13,8
FR0000062788;Consumer Cyclical;Apparel Manufacturing;https://www.barbarabui.com/;Barbara Bui SA;7,35;0;0;0;0,11;0
BE0974362940;Technology;Electronic Components;https://www.barco.com/;Barco NV;13,01;11,76;1,11;2,82;0,92;1,9
ES0105362000;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
DE000BASF111;Basic Materials;Chemicals;https://www.basf.com/;BASF SE;48,875;91,58;0,53;-5,23;0,47;6,3
NL0011872650;Consumer Cyclical;Leisure;https://www.basic-fit.com/;Basic-Fit N.V.;21,92;45,24;0,48;-0,55;0,13;0
IT0001033700;Consumer Cyclical;Apparel Retail;https://www.basic.net/;BasicNet S.p.A.;3,72;7,05;0,53;-3,8;0,38;2,64
BE0003674851;Real Estate;Real Estate Services;https://www.basilix.be/;Basilix Cert;12,6;0;0;0;0;24,57
FR0004023208;Real Estate;Real Estate - Development;https://www.bassac.fr/;BASSAC Société anonyme;49,6;126,39;0,39;2,1;0,42;5,08
FR0000035370;Healthcare;Medical Distribution;https://www.bastideleconfortmedical.com/;Bastide Le Confort Médical SA;21,05;57,97;0,36;-0,41;0,14;0,9
IT0004412497;Industrials;Specialty Business Services;https://www.bastogi.com/;Bastogi S.p.A.;0,422;2,92;0,14;-0,47;0,08;0
DE000BAY0017;Healthcare;Drug Manufacturers - General;https://www.bayer.com/;Bayer Aktiengesellschaft;28,58;64,92;0,44;-0,64;0,32;4,61
ES0113211835;Financial Services;Banks - Diversified;https://www.bbva.com/;Banco Bilbao Vizcaya Argentaria, S.A.;10,02;139,18;0,07;-0,08;0,06;5,4
IT0000784196;Financial Services;Banks - Regional;https://www.popso.it/;Banca Popolare di Sondrio S.p.A;8,275;126,16;0,07;-0,07;0,07;2,25
IT0001073045;Financial Services;Banks - Regional;https://www.bancaprofilo.it/;Banca Profilo S.p.A.;0,208;3,65;0,06;-0,06;0,07;1,9
IT0001041000;Financial Services;Banks - Regional;https://www.bancodesio.it/;Banco di Desio e della Brianza S.p.A.;5,2;134,11;0,04;-0,04;0,08;3,91
FR0000035305;Communication Services;Telecom Services;https://www.bdmultimedia.fr/;BD Multimedia SA;2,62;1,65;1,59;43,67;0,68;0
NL0012866412;Technology;Semiconductor Equipment & Materials;https://www.besi.com/;BE Semiconductor Industries N.V.;135,15;10,46;12,92;37,86;0,68;3,69
CH0451123589;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
CH1148983609;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0013017574;Energy;Oil & Gas Equipment & Services;https://www.beerenberg.com/;Beerenberg AS;28,9;39,59;0,73;-1,39;0,37;0
IT0001487047;;;https://www.beewize.it/;Beewize S.p.A.;0,715;0,34;2,1;-0,87;0,35;0
IT0001223277;Technology;Electronics & Computer Distribution;https://www.beghelli.com/;Beghelli S.p.A.;0,249;0,93;0,27;-4,98;0,37;3,86
DE0005200000;Consumer Defensive;Household & Personal Products;https://www.beiersdorf.com/;Beiersdorf Aktiengesellschaft;144,7;51,54;2,81;18,02;0,82;0,68
BE0974258874;Industrials;Metal Fabrication;https://www.bekaert.com/;NV Bekaert SA;43,82;73,94;0,59;8,18;0,61;3,1
FR0014003FE9;;;;;14,9;0;0;0;0;0
IT0005497042;Consumer Cyclical;Recreational Vehicles;https://www.bellininautica.it/;Bellini Nautica S.p.A.;1,62;2,23;0,73;1,74;0,52;0
NO0003094104;Industrials;Marine Shipping;https://www.belships.com/;Belships ASA;24,95;3,59;6,95;-14,85;0,34;0
BE0974314461;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.belysse.com/;Belysse Group NV;0,885;6,1;0,15;-0,24;0,27;0
GB00BGHPT808;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.benchmarkplc.com/;Benchmark Holdings plc;45,45;0,59;77,03;-757,5;0,63;0
FR0000035164;Consumer Cyclical;Recreational Vehicles;https://www.beneteau-group.com/;Bénéteau S.A.;13,58;23,32;0,58;2,97;0,44;1,77
LU2355630455;;;;;0,516;0;0;0;0;0
LU2355630968;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
PTSLB0AM0010;Communication Services;Entertainment;https://www.slbenfica.pt/;Sport Lisboa e Benfica - Futebol, SAD;2,98;16,84;0,18;-0,19;0,23;0
NO0010950249;Basic Materials;Specialty Chemicals;https://bergencarbonsolutions.com/;Bergen Carbon Solutions AS;6,39;6,06;1,05;1,4;5,31;0
NO0010650013;Healthcare;Biotechnology;https://www.bergenbio.com/;BerGenBio ASA;0,1306;0,04;3,26;4,35;6,94;0
FR0000066961;Consumer Cyclical;Restaurants;https://www.bernard-loiseau.com/;Bernard Loiseau S.A.;3,76;6,81;0,55;-0,98;0,24;0
IT0005585127;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0004942915;Financial Services;Asset Management;https://www.gequity.it/;BESTBE HOLDING;0,002;0;0;0;1,83;0
NL0000285278;;;https://www.beverholding.nl/;Bever Holding NV;2,4;5,71;0,42;2;1,23;0
NO0010890965;Consumer Cyclical;Packaging & Containers;https://bewi.com/;BEWi ASA;31,15;4,52;6,89;-12,41;0,34;0
IT0005244402;Financial Services;Credit Services;https://www.bff.com/;BFF Bank S.p.A.;9,49;65,44;0,15;-0,16;0,07;0
IT0004222102;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.bialetti.com/;Bialetti Industrie S.p.A;0,23;0,96;0,24;-0,38;0,15;0
FR0000120966;Consumer Defensive;Household & Personal Products;https://fr.bic.com/fr;Société BIC SA;66,5;55,42;1,2;4,16;0,77;4,5
NO0012706763;Financial Services;Banks - Regional;https://www.bien.no/;Bien Sparebank ASA;90;882,28;0,1;-0,12;0,13;0
IT0003097257;Industrials;Specialty Industrial Machinery;https://www.biesse.com/;Biesse S.p.A.;12,36;23,77;0,52;5,07;0,5;2,43
IT0005495335;Industrials;Building Products & Equipment;https://www.bifire.it/;BIFIRE S.p.A.;3,28;3,19;1,03;3,86;0,8;0
FR0000074072;Technology;Consumer Electronics;https://www.bigben-group.com/;BigBen Interactive;2,815;14,52;0,19;-0,44;0,34;0
FR0004174233;Communication Services;Advertising Agencies;https://www.bilendi.fr/;Bilendi SA;17;8,65;1,97;-16,19;0,55;0
FR0013345493;;;;;2,19;0;0;0;0;0
BE0974281132;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005516130;Industrials;Conglomerates;https://www.bioera.it/;Bioera S.p.A.;0,064;0,15;0,43;-0,19;1,95;0
NO0010955198;Consumer Defensive;Farm Products;https://biofish.no/;BioFish Holding AS;1,19;3,16;0,38;-5,41;0,85;0
FR0013280286;Healthcare;Diagnostics & Research;https://www.biomerieux.com/;bioMérieux S.A.;95,9;34,12;2,81;16,23;0,76;0,59
FR001400OLP5;Healthcare;Biotechnology;https://www.biophytis.com/;Institut Biophytis SAS;0,7996;3,25;0,25;-0,33;0,64;0
FR0013507290;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400LN79;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
BE0974280126;Healthcare;Biotechnology;https://www.biosenic.com/;BioSenic S.A.;0,0158;0,03;0,53;-0,13;1,71;0
FR0011005933;Healthcare;Medical Devices;https://www.biosynex.com/;Biosynex SA;4,04;13,54;0,3;-11,22;0,6;0
BE0974386188;Basic Materials;Agricultural Inputs;https://www.biotalys.com/;Biotalys NV;3,05;1,47;2,07;4,18;2,66;0
DE000A1TNV91;Financial Services;Asset Management;https://www.bitcoingroup.com/;Bitcoin Group SE;59,1;3,74;15,8;-16,37;0,84;0
NO0010755101;Consumer Cyclical;Lodging;https://www.blackseaproperty.no/;Black Sea Property AS;0,24;3,06;0,08;-0,16;0,35;0
FR0000062150;Real Estate;REIT - Diversified;https://www.bleecker.fr/;Bleecker Société Anonyme;156;653,64;0,24;-0,44;0,41;3,08
FR0013340973;Utilities;Utilities - Renewable;https://bluesharkpower.eu/;Blue Shark Power System;8,3;0;0;0;0;0
FR0011041011;Healthcare;Medical Devices;https://www.bluelinea.com/;Bluelinea Société Anonyme;1,05;0,56;1,88;-3,89;0,33;0
NO0010379266;Energy;Oil & Gas E&P;https://www.bluenord.com/;BlueNord ASA;546;130,41;4,19;-6,2;0,24;0
DE0005190003;Consumer Cyclical;Auto Manufacturers;https://www.bmwgroup.com/;Bayerische Motoren Werke Aktiengesellschaft;96,12;438,64;0,22;-0,9;0,4;5,41
DE0005190037;Consumer Cyclical;Auto Manufacturers;https://www.bmwgroup.com/;Bayerische Motoren Werke Aktiengesellschaft;90,85;4316,45;0,02;-0,09;0,4;6,25
FR0000131104;Financial Services;Banks - Regional;https://group.bnpparibas/;BNP Paribas SA;72,31;2389,42;0,03;-0,03;0,05;5,26
FR0011365907;;;;;24,9;0;0;0;0;0
FR0010106039;Consumer Cyclical;Apparel Manufacturing;https://www.bodyone.fr/;Body One SA;0,32;0;0;0;0;0
FR0000061129;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.boiron.fr/;Boiron SA;34,1;27,1;1,26;6,77;0,76;2,89
FR0000039299;Communication Services;Entertainment;https://www.bollore.com/;Bolloré SE;6,165;16,58;0,37;-2,13;0,4;1,42
FR001400OUH3;;;https://www.bollore.com/;Bolloré SE;6,025;0;0;0;0;0
IT0003516066;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000063935;Consumer Defensive;Packaged Foods;https://www.bonduelle.com/;Bonduelle SCA;7,95;48,54;0,16;-1,19;0,39;2,49
NO0003110603;Industrials;Conglomerates;https://www.bonheur.no/;Bonheur ASA;247,5;577,98;0,43;-1,64;0,39;1,81
BE6333353298;Healthcare;Medical Instruments & Supplies;https://www.bonyf.com/;bonyf N.V.;15,2;0;0;0;0;0
FR001400OS22;Technology;Consumer Electronics;https://www.boostheat-group.com/;Boostheat SA;1,41;0;0;0;0;0
NO0003111700;Industrials;Building Products & Equipment;https://borgestad.no/;Borgestad ASA;0,419;0,92;0,46;-3,22;0,54;0
IT0003217335;Consumer Cyclical;Textile Manufacturing;https://www.borgosesiaspa.com/;Borgosesia S.p.A.;0,698;3,77;0,19;0,87;0,32;0
NO0010657505;Basic Materials;Specialty Chemicals;https://www.borregaard.com/;Borregaard ASA;196,6;93,06;2,11;-17,74;0,53;2,28
FR0000054421;Consumer Cyclical;Home Improvement Retail;https://www.bourrelier-group.com/;Bourrelier Group SA;55;87,07;0,63;3,15;0,96;2,57
FR0000074254;Financial Services;Capital Markets;https://www.boursedirect.fr/;Bourse Direct Société Anonyme;5,56;24,19;0,23;-0,24;0,06;1,6
GG00B1FQG453;;;https://www.bgholdingltd.com/;Boussard & Gavaudan Holding Limited;26,2;11,72;2,24;-374,29;0,99;0
GG00B39VMM07;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010360266;Technology;Information Technology Services;https://www.bouvet.no/;Bouvet ASA;62;15,63;3,97;-187,88;0,34;3,4
FR0000120503;Industrials;Engineering & Construction;https://www.bouygues.com/;Bouygues SA;35,61;117,47;0,3;-0,76;0,22;4,78
IT0000066123;Financial Services;Banks - Regional;https://www.bper.it/;BPER Banca SpA;5,294;99,34;0,05;-0,06;0,07;2,95
BE0974268972;Industrials;Integrated Freight & Logistics;https://bpostgroup.com/;bpost NV/SA;3,33;20,5;0,16;-0,58;0,36;8,86
BE0003008019;Financial Services;Banks - Regional;https://www.nbb.be/;Banque nationale de Belgique SA;480;0;0;0;0;7,72
LU1068091351;Financial Services;Asset Management;https://www.brederode.eu/;Brederode SA;114;128,56;0,89;-3800;1;1,55
NL0015001KT6;Consumer Cyclical;Auto Parts;https://www.brembo.com/;Brembo N.V.;11,162;12,54;0,89;-21,47;0,56;1,82
DE000A1DAHH0;Basic Materials;Specialty Chemicals;https://www.brenntag.com/;Brenntag SE;69,66;45,88;1,52;-7,51;0,44;2,28
IT0000066180;Real Estate;Real Estate - Development;https://www.brioschi.it/;Brioschi Sviluppo Immobiliare S.p.A.;0,0514;0,32;0,16;-0,57;0,46;0
FR001400AJZ7;Technology;Communication Equipment;https://www.broadpeak.tv/;Broadpeak Société anonyme;1,7;2,91;0,58;4,36;0,51;0
NL0010776944;Industrials;Staffing & Employment Services;https://brunelinternational.net/;Brunel International N.V.;11,44;9,6;1,19;3,79;0,55;3,16
IT0004764699;Consumer Cyclical;Luxury Goods;https://www.brunellocucinelli.it/;Brunello Cucinelli S.p.A.;96,15;20,09;4,79;-16,35;0,35;0,79
FR0006174348;Industrials;Consulting Services;https://group.bureauveritas.com/;Bureau Veritas SA;27,52;9,24;2,98;-8,14;0,35;2,62
FR0000061137;Consumer Cyclical;Auto Parts;https://www.burelle.fr/;Burelle SA;435;3436,39;0,13;-0,29;0,21;2,82
IT0001347308;Basic Materials;Building Materials;https://www.buzziunicem.com/;Buzzi S.p.A.;39,98;36,37;1,1;19,79;0,81;1,3
NO0003087603;Industrials;Building Products & Equipment;https://www.byggma.no/;Byggma ASA;18,6;43,94;0,42;-1,05;0,35;7,24
IT0003023980;Consumer Defensive;Packaged Foods;https://centralelatteitalia.com/;Centrale del Latte d'Italia S.p.A.;2,84;16,57;0,17;-0,49;0,31;1,63
FR0000045544;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-toulouse31/particulier.html;Caisse Regionale de Credit Agricole Mutuel Toulouse 31;71;3549,97;0,02;-0,02;0,11;4,33
FR001400DIY6;Technology;Consumer Electronics;https://www.cabasse.com/;Cabasse Société anonyme;1,94;0;0;0;0;0
NL00150000S7;Consumer Cyclical;Packaging & Containers;https://www.cabka.com/;Cabka N.V.;5;7,23;0,69;-3,97;0,41;0
NL00150002R5;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NL00150000U3;;;;;0,008;0;0;0;0,41;0
NL00150000V1;;;;;0,016;0;0;0;0,41;0
DK0061412772;Industrials;Marine Shipping;https://www.cadeler.com/;Cadeler A/S;55,5;3,52;15,77;-132,14;0,83;0
FR0010151589;Consumer Cyclical;Specialty Retail;https://www.cafom.com/;Centrale d'Achat Française pour l'Outre-Mer Société Anonyme;9,42;39,66;0,24;-0,84;0,35;0
IE00BWY4ZF18;Consumer Cyclical;Residential Construction;https://www.cairnhomes.com/;Cairn Homes plc;147;1,6;91,88;127,83;0,75;0
IT0004329733;Communication Services;Advertising Agencies;https://www.cairocommunication.it/;Cairo Communication S.p.A.;2,405;9,59;0,25;-0,74;0,4;4,44
ES0140609019;Financial Services;Banks - Regional;https://www.caixabank.com/;CaixaBank, S.A.;4,887;84,38;0,06;-0,06;0,06;4,32
IT0003025019;Consumer Cyclical;Textile Manufacturing;https://www.caleffigroup.it/;Caleffi S.p.A.;0,86;3,58;0,24;1,41;0,42;0
IT0003127930;Basic Materials;Building Materials;https://www.caltagironespa.it/;Caltagirone SpA;5,4;26,82;0,2;-3,09;0,4;2,35
IT0001472171;Communication Services;Publishing;https://www.caltagironeeditore.com/;Caltagirone Editore SpA;1,18;3,98;0,3;-3,69;0,83;4,29
NO0010078850;Industrials;Waste Management;https://www.cambi.com/;Cambi ASA;13,7;4,85;2,82;7,17;0,84;0
FR0000079659;Financial Services;Asset Management;https://www.compagnie-du-cambodge.com/fr-fr;Compagnie du Cambodge;6800;0;0;0;1,22;3,01
NL0015435975;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.camparigroup.com/;Davide Campari-Milano N.V.;9,796;3,01;3,25;-8,83;0,48;0,58
BE0003825420;Industrials;Waste Management;https://www.campine.com/;Campine NV;77;83,2;0,93;3,35;0,57;4,53
BE0974298300;Financial Services;Asset Management;https://www.candelainvest.com/;Candela Invest SA;2,8;8,56;0,33;-6,83;0,39;0
FR0012969095;Real Estate;Real Estate - Development;https://capelli-immobilier.fr/;Capelli SA;5,82;367,31;0,02;0,65;0,07;2,55
FR0000125338;Technology;Information Technology Services;https://www.capgemini.com/;Capgemini SE;207,4;74,08;2,8;-7,93;0,5;1,41
NO0010923121;Industrials;Pollution & Treatment Controls;https://www.capsoltechnologies.com/;Capsol Technologies ASA;14,8;3,23;4,58;33,64;1,05;0
NO0010123060;;;;;1,565;0;0;0;0;0
FR0011648716;Basic Materials;Specialty Chemicals;https://www.carbios.com/;Carbios SAS;22,9;15,42;1,49;2,85;2,13;0
BE0974273055;Real Estate;REIT - Healthcare Facilities;https://carepropertyinvest.be/;Care Property Invest NV;15,02;32,98;0,46;-0,99;0,52;3,45
IT0005331019;Technology;Electronic Components;https://www.carel.com/;Carel Industries S.p.A.;18,28;4,59;3,98;-6,41;0,22;0
DE0005313704;Healthcare;Medical Instruments & Supplies;https://www.zeiss.com/meditec-ag/de/investor-relations.html?vaURL=www.zeiss.de/meditec-ag/ir;Carl Zeiss Meditec AG;95,3;25;3,81;8,82;0,73;0,96
FR0010907956;Healthcare;Medical Devices;https://www.carmatsa.com/;Carmat SA;3,095;1,82;1,7;-1,66;0,97;0
FR0010828137;Real Estate;REIT - Retail;https://www.carmila.com/;Carmila S.A.;16,38;47,3;0,35;-0,97;0,56;9,88
FR0000064156;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000120172;Consumer Defensive;Grocery Stores;https://www.carrefour.com/;Carrefour SA;16,505;66,58;0,25;-0,59;0,23;2,8
FR001400OJ72;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400OJ98;;;;;0,0009;0;0;0;0,14;0
FR0000125585;Consumer Defensive;Grocery Stores;https://www.groupe-casino.fr/;Casino, Guichard-Perrachon S.A.;0,0396;0,38;0,1;-0,19;0,14;7,21
IT0005003782;Communication Services;Entertainment;https://castadivagroup.com/;Casta Diva Group S.p.A.;1,55;2,43;0,64;-6,74;0,21;0
FR0010193052;Consumer Cyclical;Recreational Vehicles;https://www.catanagroup.com/;SA Catana Group;5,32;6,86;0,78;3,62;0,49;0
FR0000064446;Industrials;Specialty Business Services;https://www.cis-integratedservices.com/;Catering International & Services Société Anonyme;8,9;24,9;0,36;2,15;0,42;0,86
FR0014007LW0;Financial Services;Asset Management;https://cbicorp.io/;Crypto Blockchain Industries;0,39;0,04;9,75;-13;0,57;0
FR001400O416;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400O408;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0010193979;Real Estate;Real Estate - Diversified;https://www.cboterritoria.com/;CBo Territoria SA;3,77;13,63;0,28;-1,06;0,53;6,45
DE0007257503;Consumer Cyclical;Specialty Retail;https://www.ceconomy.de/;Ceconomy AG;2,862;19,16;0,15;-0,45;0,07;3,8
FR0000053506;Healthcare;Health Information Services;https://www.cegedim.com/;Cegedim SA;14,05;39,04;0,36;-0,64;0,31;1,35
FR0010425595;Healthcare;Biotechnology;https://www.cellectis.com/;Cellectis S.A.;2,645;4,64;0,57;-11,5;0,65;0
IT0005244618;Technology;Consumer Electronics;https://www.cellularlinegroup.com/;Cellularline S.p.A.;2,81;6,59;0,43;2,7;0,59;0
BE0974260896;Healthcare;Biotechnology;https://www.celyad.com/;Celyad Oncology SA;0,3135;0,29;1,08;-3,92;0,14;0
IT0001128047;Industrials;Electrical Equipment & Parts;https://www.cembre.it/;Cembre S.p.A.;40,5;14,06;2,88;7,8;0,86;4,18
NL0013995087;;;;;10,08;0;0;0;0;0
BE0974303357;Industrials;Electrical Equipment & Parts;https://cenergyholdings.com/;Cenergy Holdings SA;8,74;9,48;0,92;-5,27;0,24;0
FR0013178712;Industrials;Specialty Industrial Machinery;https://www.cerinnov.com/;Cerinnov Group SA;1,925;2,64;0,73;-2,64;0,22;0
BE0003883031;Industrials;Engineering & Construction;https://www.cfe.be/;Compagnie d'Entreprises CFE SA;7,64;46,48;0,16;-0,81;0,23;2,4
FR0000037475;Real Estate;Real Estate Services;https://www.cfi-france.com/;CFI-Compagnie Foncière Internationale;0,65;0;0;0;91;2,59
